序号,数量级
3978,-1.9242943493929219
3979,-0.49645358028695885
3980,-1.928885310323064
3981,-1.9242943493929219
3982,0.15474150856942234
3983,-2.2012862518012812
3984,-2.1087164474426374
3985,0.3121588445604238
3986,-1.9242943493929219
3987,-1.928885310323064
3988,-1.9242943493929219
3989,-0.8560661465791897
3990,-0.5911324307062158
3991,-1.9242943493929219
3992,-1.9242943493929219
3993,-1.8004669893854517
3994,-1.9242943493929219
3995,-1.9242943493929219
3996,-1.9242943493929219
3997,-2.010690683303811
3998,-2.010690683303811
3999,-1.928885310323064
4000,0.5982140916340452
4001,-2.010690683303811
4002,-1.9242943493929219
4003,0.6877312452085989
4004,0.1583561685406002
4005,0.1583561685406002
4006,-1.9242943493929219
4007,0.2123129953599561
4008,-1.928885310323064
4009,-1.9242943493929219
4010,0.528829078951955
4011,-1.9242943493929219
4012,0.48443255313033046
4013,-2.010690683303811
4014,0.8670977562284953
4015,-1.9242943493929219
4016,0.4849793010779005
4017,0.6150504380311024
4018,-1.9242943493929219
4019,-1.9242943493929219
4020,0.5097081672149497
4021,-2.026961832850628
4022,-0.616586968042042
4023,-1.831011046032215
4024,-2.2140443065662474
4025,0.16038491853175
4026,-0.23209702351671901
4027,0.4234445876811972
4028,-2.010690683303811
4029,-3.4568946739773074
4030,0.22052880972500694
4031,-1.9242943493929219
4032,-1.9242943493929219
4033,0.593453240211041
4034,-1.8365401799630827
4035,-1.9242943493929219
4036,0.26143826716008106
4037,0.26143826716008106
4038,-2.010690683303811
4039,-1.9299733697522818
4040,-1.928885310323064
4041,-2.1087164474426374
4042,0.1583561685406002
4043,-1.9242943493929219
4044,-1.9242943493929219
4045,-0.23468080392449603
4046,-2.010690683303811
4047,-1.9242943493929219
4048,-4.935542010773082
4049,0.6487666489802836
4050,-2.010690683303811
4051,0.7527037731727193
4052,-0.6935197894585027
4053,-1.928885310323064
4054,-1.0348045287684344
4055,-0.20150086551924387
4056,-1.658009301625585
4057,0.09667709019536218
4058,-0.6935197894585027
4059,0.0941544208988046
4060,0.44677399801154644
4061,0.26143826716008106
4062,-2.010690683303811
4063,-1.8355372756609405
4064,-1.9242943493929219
4065,-2.010690683303811
4066,-2.010690683303811
4067,-2.010690683303811
4068,0.9695048511366294
4069,-1.9242943493929219
4070,-1.9242943493929219
4071,-0.7790355145258516
4072,-1.9242943493929219
4073,-1.9242943493929219
4074,-1.9242943493929219
4075,-1.9242943493929219
4076,-5.407823242604133
4077,0.4849793010779005
4078,-1.9242943493929219
4079,-1.9242943493929219
4080,-0.7790355145258516
4081,-0.6935197894585027
4082,-1.9242943493929219
4083,0.3121588445604238
4084,0.023184475082633806
4085,-1.928885310323064
4086,0.3121588445604238
4087,-1.9242943493929219
4088,-1.9242943493929219
4089,-2.026961832850628
4090,-2.010690683303811
4091,0.6877312452085989
4092,-0.35768329858805487
4093,-1.9242943493929219
4094,-1.9242943493929219
4095,-1.9242943493929219
4096,0.19082705455880392
4097,-1.928885310323064
4098,0.7719199177371537
4099,-2.2543403983367356
4100,-1.9242943493929219
4101,-5.642065152999546
4102,-1.9242943493929219
4103,-2.010690683303811
4104,-1.955783768366957
4105,-1.9242943493929219
4106,-1.9242943493929219
4107,-1.9242943493929219
4108,-2.010690683303811
4109,0.5097081672149497
4110,-1.9242943493929219
4111,-1.9242943493929219
4112,-1.9242943493929219
4113,-0.8560661465791897
4114,-0.23468080392449603
4115,-1.9242943493929219
4116,-2.367482882556337
4117,-2.010690683303811
4118,0.26143826716008106
4119,-1.9242943493929219
4120,-1.9242943493929219
4121,-2.1087164474426374
4122,-0.38060155420756847
4123,-1.9242943493929219
4124,-0.23813114773477279
4125,-1.9299733697522818
4126,-1.9242943493929219
4127,-1.9242943493929219
4128,-1.9242943493929219
4129,-1.9242943493929219
4130,0.3956890562823015
4131,-1.1298380793684817
4132,-1.9299733697522818
4133,-1.9242943493929219
4134,-0.49645358028695885
4135,-1.9242943493929219
4136,-2.010690683303811
4137,-0.6935197894585027
4138,-1.9242943493929219
4139,-1.9242943493929219
4140,-2.010690683303811
4141,-1.9242943493929219
4142,-1.9242943493929219
4143,-4.505845405981558
4144,-2.026961832850628
4145,-2.010690683303811
4146,0.3566767321172769
4147,-1.928885310323064
4148,-2.010690683303811
4149,0.3121588445604238
4150,-1.9242943493929219
4151,-1.9242943493929219
4152,-1.928885310323064
4153,-1.9242943493929219
4154,-1.9242943493929219
4155,-1.9242943493929219
4156,-2.010690683303811
4157,0.08950703480675642
4158,0.4234445876811972
4159,-2.010690683303811
4160,-2.010690683303811
4161,-1.9242943493929219
4162,-1.9242943493929219
4163,0.8593238748607724
4164,-2.010690683303811
4165,-2.010690683303811
4166,0.6877312452085989
4167,-1.9242943493929219
4168,-3.4568946739773074
4169,0.1560106510380583
4170,-2.010690683303811
4171,-1.9242943493929219
4172,-1.928885310323064
4173,-1.9242943493929219
4174,0.6877312452085989
4175,-0.06920045142609924
4176,-0.49645358028695885
4177,-0.49645358028695885
4178,0.3954641184283863
4179,-2.010690683303811
4180,-1.9242943493929219
4181,-2.010690683303811
4182,-1.9348003751991851
4183,-1.9242943493929219
4184,-2.010690683303811
4185,-1.9242943493929219
4186,0.6150504380311024
4187,-2.0825906025209324
4188,-2.010690683303811
4189,-1.9242943493929219
4190,-2.1087164474426374
4191,-2.010690683303811
4192,-1.9242943493929219
4193,0.3956890562823015
4194,-2.026961832850628
4195,-1.9242943493929219
4196,0.911535004459558
4197,-1.928885310323064
4198,-1.7869545924912473
4199,-1.9299733697522818
4200,-1.9242943493929219
4201,-0.49645358028695885
4202,-1.9242943493929219
4203,-2.1087164474426374
4204,-1.9242943493929219
4205,-2.010690683303811
4206,-1.9242943493929219
4207,-1.7636392631950688
4208,0.8271216922556351
4209,-1.0348045287684344
4210,0.17384946780160787
4211,-1.9299733697522818
4212,0.7717384283410731
4213,0.17384946780160787
4214,-2.010690683303811
4215,-1.9242943493929219
4216,-4.536107011014093
4217,-2.010690683303811
4218,0.3121588445604238
4219,0.4234445876811972
4220,-2.010690683303811
4221,-2.026961832850628
4222,-2.1087164474426374
4223,0.4849793010779005
4224,-1.9242943493929219
4225,-2.010690683303811
4226,-1.9242943493929219
4227,0.2662943470310842
4228,0.9695048511366294
4229,-0.20150086551924387
4230,-1.9242943493929219
4231,-1.9242943493929219
4232,-1.9242943493929219
4233,-0.7790355145258516
4234,0.911535004459558
4235,-2.010690683303811
4236,-2.010690683303811
4237,-2.010690683303811
4238,-0.6935197894585027
4239,0.5051456588326516
4240,-1.9299733697522818
4241,-1.9242943493929219
4242,-2.010690683303811
4243,0.19082705455880392
4244,-4.536107011014093
4245,-0.8830765875410463
4246,-2.010690683303811
4247,-0.6793454754104589
4248,-1.0487837605398218
4249,0.3069196632511123
4250,-2.010690683303811
4251,-2.010690683303811
4252,-2.026961832850628
4253,-2.010690683303811
4254,-0.23468080392449603
4255,-2.010690683303811
4256,-0.5911324307062158
4257,-2.010690683303811
4258,-1.9242943493929219
4259,-1.9242943493929219
4260,0.3121588445604238
4261,-2.010690683303811
4262,-0.2502920899190657
4263,-2.8134663048018975
4264,-1.9242943493929219
4265,-1.9242943493929219
4266,0.4828656590907609
4267,-2.010690683303811
4268,-1.9242943493929219
4269,-2.010690683303811
4270,0.6877312452085989
4271,-0.23468080392449603
4272,-1.928885310323064
4273,0.7393116603488494
4274,-1.9242943493929219
4275,-1.928885310323064
4276,-2.8353156006982143
4277,-1.9242943493929219
4278,0.2229929353574489
4279,-1.9242943493929219
4280,0.593453240211041
4281,-2.010690683303811
4282,0.19082705455880392
4283,-1.9409179425464136
4284,-1.9242943493929219
4285,-1.9299733697522818
4286,-2.010690683303811
4287,-1.9242943493929219
4288,-5.2020403562628035
4289,-1.9242943493929219
4290,-1.9242943493929219
4291,-0.033121025638451256
4292,0.15474150856942234
4293,-2.010690683303811
4294,0.13238317590798648
4295,-2.010690683303811
4296,-4.480172006224281
4297,0.09667709019536218
4298,-0.32327462038151106
4299,-2.010690683303811
4300,-1.928885310323064
4301,-1.9242943493929219
4302,-1.9242943493929219
4303,-0.8560661465791897
4304,-2.010690683303811
4305,-1.928885310323064
4306,-1.9242943493929219
4307,-1.9242943493929219
4308,-4.505845405981558
4309,-1.9242943493929219
4310,-2.1087164474426374
4311,-3.6490855410260985
4312,0.6877312452085989
4313,-2.026961832850628
4314,-3.5936063122130317
4315,-1.9242943493929219
4316,-1.9242943493929219
4317,-1.9242943493929219
4318,-2.010690683303811
4319,-0.6245756320683598
4320,0.2915407459761063
4321,-0.6245756320683598
4322,-0.8560661465791897
4323,-0.5684192280765852
4324,0.6150504380311024
4325,-1.9242943493929219
4326,-2.367482882556337
4327,-1.9242943493929219
4328,-1.9242943493929219
4329,0.5040748252045693
4330,-1.928885310323064
4331,-0.8560661465791897
4332,-2.010690683303811
4333,-1.9242943493929219
4334,-1.8930915964719943
4335,-1.9242943493929219
4336,-1.928885310323064
4337,-2.010690683303811
4338,-4.505845405981558
4339,0.9695048511366294
4340,-1.7740813241845077
4341,-1.9242943493929219
4342,-2.010690683303811
4343,-2.9637912322276407
4344,-2.010690683303811
4345,-1.8072911312944007
4346,0.7114943372163706
4347,-1.9242943493929219
4348,0.12338754143031933
4349,-1.9242943493929219
4350,-0.7790355145258516
4351,-2.010690683303811
4352,-1.928885310323064
4353,-4.906578314837765
4354,-1.9242943493929219
4355,-1.9242943493929219
4356,0.26143826716008106
4357,0.1583561685406002
4358,-1.9242943493929219
4359,-1.9299733697522818
4360,-1.9242943493929219
4361,0.26143826716008106
4362,-1.928885310323064
4363,-1.9242943493929219
4364,-1.9242943493929219
4365,-0.8560661465791897
4366,-1.9242943493929219
4367,0.023184475082633806
4368,-2.010690683303811
4369,-1.9242943493929219
4370,0.6425946558311045
4371,0.6877312452085989
4372,-1.9242943493929219
4373,-2.010690683303811
4374,0.19082705455880392
4375,-2.010690683303811
4376,-2.010690683303811
4377,-1.9242943493929219
4378,-1.9242943493929219
4379,-1.9242943493929219
4380,-1.9242943493929219
4381,-1.9242943493929219
4382,-2.010690683303811
4383,0.26143826716008106
4384,-1.9242943493929219
4385,-1.9242943493929219
4386,-1.928885310323064
4387,-3.5936063122130317
4388,-1.9242943493929219
4389,-0.20150086551924387
4390,-0.7832697971755075
4391,0.26143826716008106
4392,-1.9242943493929219
4393,-0.23468080392449603
4394,-1.9242943493929219
4395,-1.8627374103236138
4396,0.17384946780160787
4397,-1.9242943493929219
4398,-0.8560661465791897
4399,-1.9242943493929219
4400,-2.1087164474426374
4401,-1.9242943493929219
4402,-1.9242943493929219
4403,-2.010690683303811
4404,-1.9242943493929219
4405,-2.010690683303811
4406,-4.906578314837765
4407,0.3954641184283863
4408,-1.9242943493929219
4409,-2.010690683303811
4410,-2.2186292000254255
4411,-1.9299733697522818
4412,0.6149590690768238
4413,-1.9242943493929219
4414,-0.8560661465791897
4415,-2.010690683303811
4416,-1.9242943493929219
4417,-1.9242943493929219
4418,-0.2709218728562226
4419,0.26143826716008106
4420,0.3839763562006967
4421,-2.1087164474426374
4422,-2.010690683303811
4423,-1.9299733697522818
4424,-2.010690683303811
4425,0.26143826716008106
4426,-2.010690683303811
4427,0.03842326470642943
4428,-1.9299733697522818
4429,-4.935542010773082
4430,0.2123129953599561
4431,0.19082705455880392
4432,-1.9242943493929219
4433,-1.928885310323064
4434,-1.9242943493929219
4435,-2.010690683303811
4436,-1.9242943493929219
4437,-2.010690683303811
4438,0.26143826716008106
4439,-1.9242943493929219
4440,-2.010690683303811
4441,-1.928885310323064
4442,-1.9095632210436246
4443,-0.12491183666213224
4444,0.27368112947573425
4445,-2.010690683303811
4446,-1.928885310323064
4447,-2.010690683303811
4448,-2.010690683303811
4449,-2.010690683303811
4450,-1.9242943493929219
4451,-1.9242943493929219
4452,-2.010690683303811
4453,-1.928885310323064
4454,-1.9242943493929219
4455,-1.9242943493929219
4456,-1.9242943493929219
4457,-0.6935197894585027
4458,-2.010690683303811
4459,0.09602330506414772
4460,0.21622774907253958
4461,0.667136682769374
4462,-1.9242943493929219
4463,-2.026961832850628
4464,-0.6245756320683598
4465,-1.9242943493929219
4466,-1.9242943493929219
4467,-1.9242943493929219
4468,-2.026961832850628
4469,0.762943699442996
4470,-1.9242943493929219
4471,-1.9242943493929219
4472,0.09667709019536218
4473,-1.9242943493929219
4474,-3.4568946739773074
4475,0.44549822062144256
4476,-1.9242943493929219
4477,-1.9348003751991851
4478,-0.616586968042042
4479,-2.010690683303811
4480,-1.9242943493929219
4481,0.4142152811802019
4482,-1.9242943493929219
4483,0.2123129953599561
4484,-1.9242943493929219
4485,-1.9242943493929219
4486,-1.928885310323064
4487,-1.9242943493929219
4488,0.6877312452085989
4489,-1.9242943493929219
4490,-1.928885310323064
4491,-2.010690683303811
4492,-1.7482816431908434
4493,-2.010690683303811
4494,-2.010690683303811
4495,-2.010690683303811
4496,0.26143826716008106
4497,-2.010690683303811
4498,-1.9242943493929219
4499,-1.9242943493929219
4500,-1.9242943493929219
4501,-2.010690683303811
4502,-2.010690683303811
4503,-2.010690683303811
4504,0.6877312452085989
4505,-0.4716022729321005
4506,-2.010690683303811
4507,0.4849793010779005
4508,-0.8560661465791897
4509,-1.9242943493929219
4510,-3.4568946739773074
4511,-1.9242943493929219
4512,-4.935542010773082
4513,-1.9242943493929219
4514,-2.010690683303811
4515,-2.010690683303811
4516,-1.8325008609611813
4517,-2.1087164474426374
4518,0.09667709019536218
4519,-1.9242943493929219
4520,-2.010690683303811
4521,-1.9242943493929219
4522,-2.137940094258826
4523,-1.9242943493929219
4524,0.9695048511366294
4525,-1.123025990652493
4526,-1.367956557776337
4527,-2.010690683303811
4528,-2.010690683303811
4529,-1.9242943493929219
4530,0.09667709019536218
4531,-3.5936063122130317
4532,-1.9242943493929219
4533,-1.9242943493929219
4534,-1.0348045287684344
4535,-1.9242943493929219
4536,0.3954641184283863
4537,-1.9242943493929219
4538,0.4605617059799344
4539,-1.9242943493929219
4540,-2.8353156006982143
4541,-2.010690683303811
4542,-1.9242943493929219
4543,-2.010690683303811
4544,-1.9299733697522818
4545,0.762943699442996
4546,-1.9242943493929219
4547,-2.010690683303811
4548,-2.010690683303811
4549,-1.9242943493929219
4550,-1.9242943493929219
4551,-0.3924986523666371
4552,0.6877312452085989
4553,0.5853764403374644
4554,0.4849793010779005
4555,-2.010690683303811
4556,-2.1087164474426374
4557,-1.9299733697522818
4558,0.6164494990274947
4559,-1.9242943493929219
4560,0.762943699442996
4561,-1.9095632210436246
4562,-1.9242943493929219
4563,-2.010690683303811
4564,0.26143826716008106
4565,-1.8930915964719943
4566,-3.5936063122130317
4567,0.4849793010779005
4568,-1.8930915964719943
4569,0.4943494021073205
4570,0.9695048511366294
4571,-1.9242943493929219
4572,-1.955783768366957
4573,-1.9242943493929219
4574,-1.9242943493929219
4575,-0.2765441522767229
4576,-2.010690683303811
4577,-4.536107011014093
4578,0.20579272233883625
4579,-0.23468080392449603
4580,-1.9242943493929219
4581,0.3121588445604238
4582,0.3121588445604238
4583,-2.1087164474426374
4584,-1.9299733697522818
4585,-0.23209702351671901
4586,-2.1675269180665606
4587,-0.20150086551924387
4588,0.2659837317532777
4589,-1.9242943493929219
4590,-1.9242943493929219
4591,-2.026961832850628
4592,-1.9242943493929219
4593,0.1583561685406002
4594,-2.010690683303811
4595,-1.928885310323064
4596,-1.9242943493929219
4597,-1.9242943493929219
4598,-1.9242943493929219
4599,-2.010690683303811
4600,-1.9242943493929219
4601,-1.9242943493929219
4602,-1.9242943493929219
4603,-0.12491183666213224
4604,0.26143826716008106
4605,-2.010690683303811
4606,-1.8930915964719943
4607,-1.9242943493929219
4608,0.6046527151533254
4609,-1.9242943493929219
4610,0.9695048511366294
4611,0.3954641184283863
4612,-0.8560661465791897
4613,0.4849793010779005
4614,-2.010690683303811
4615,-2.010690683303811
4616,-1.9242943493929219
4617,-1.9242943493929219
4618,-2.010690683303811
4619,0.19082705455880392
4620,-1.9242943493929219
4621,-1.9242943493929219
4622,-1.9242943493929219
4623,-1.9242943493929219
4624,-1.9299733697522818
4625,-2.010690683303811
4626,-1.9242943493929219
4627,-0.4783866775874317
4628,0.6877312452085989
4629,0.09667709019536218
4630,-0.23468080392449603
4631,0.10647091908736879
4632,-0.1522830254634477
4633,-1.9242943493929219
4634,0.6877312452085989
4635,0.7527037731727193
4636,-2.010690683303811
4637,-2.026961832850628
4638,-0.31626367551236356
4639,-1.659955242857497
4640,-1.9242943493929219
4641,-2.010690683303811
4642,-1.928885310323064
4643,-2.010690683303811
4644,-1.9299733697522818
4645,0.6644821127954122
4646,0.6877312452085989
4647,-2.026961832850628
4648,-2.1087164474426374
4649,-2.010690683303811
4650,-1.9242943493929219
4651,-0.8048383260540202
4652,-2.010690683303811
4653,-2.010690683303811
4654,-1.928885310323064
4655,-1.9242943493929219
4656,-2.010690683303811
4657,-2.1087164474426374
4658,-2.010690683303811
4659,0.7186669662523849
4660,-0.9997175572448742
4661,-0.9997175572448742
4662,0.6150504380311024
4663,-0.16737842292801577
4664,-0.31626367551236356
4665,0.26143826716008106
4666,-0.5991576690675365
4667,0.3954641184283863
4668,-1.9242943493929219
4669,0.4849793010779005
4670,0.4849793010779005
4671,-0.6935197894585027
4672,-2.010690683303811
4673,-1.9242943493929219
4674,-2.010690683303811
4675,0.6164494990274947
4676,-1.9242943493929219
4677,0.5089681770082182
4678,-1.7740813241845077
4679,-2.010690683303811
4680,-2.010690683303811
4681,-1.9242943493929219
4682,0.19082705455880392
4683,-1.9242943493929219
4684,-1.9242943493929219
4685,-2.010690683303811
4686,-1.928885310323064
4687,-1.928885310323064
