NOC,Sport,Year,Gold,Silver,Bronze,No_Medal,Participants,Gold_per_Participant,Silver_per_Participant,Bronze_per_Participant,No_Medal_per_Participant,Weighted_Sum,Weighted_Sum_Diff
CUB,Fencing,1992,0,5,1,0,5,0.0,1.0,0.2,0.0,2.2,
CUB,Fencing,1996,0,1,3,0,7,0.0,0.14285714285714285,0.42857142857142855,0.0,0.7142857142857142,1.485714285714286
CUB,Fencing,2000,0,0,3,0,11,0.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.4415584415584415
CUB,Fencing,2004,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.2727272727272727
CUB,Fencing,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Fencing,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CUB,Football,1976,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,
CUB,Football,1980,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Gymnastics,1952,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
CUB,Gymnastics,1956,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Gymnastics,1960,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Gymnastics,1964,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Gymnastics,1968,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Gymnastics,1972,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Gymnastics,1976,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Gymnastics,1980,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Gymnastics,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
CUB,Gymnastics,2004,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Gymnastics,2016,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
CUB,Gymnastics,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Handball,1980,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,
CUB,Handball,2000,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,
CUB,Hockey,1980,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,
CUB,Judo,1972,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
CUB,Judo,1976,1,0,0,0,2,0.5,0.0,0.0,0.0,2.0,-2.0
CUB,Judo,1980,0,3,0,0,6,0.0,0.5,0.0,0.0,1.0,1.0
CUB,Judo,1992,1,1,3,0,12,0.08333333333333333,0.08333333333333333,0.25,0.0,0.75,
CUB,Judo,1996,1,1,4,0,12,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.8333333333333333,-0.08333333333333326
CUB,Judo,2000,2,2,1,0,14,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.0,0.9285714285714285,-0.09523809523809523
CUB,Judo,2004,0,1,5,0,12,0.0,0.08333333333333333,0.4166666666666667,0.0,0.5833333333333334,0.3452380952380951
CUB,Judo,2008,0,3,3,0,14,0.0,0.21428571428571427,0.21428571428571427,0.0,0.6428571428571428,-0.05952380952380942
CUB,Judo,2012,1,2,0,0,9,0.1111111111111111,0.2222222222222222,0.0,0.0,0.8888888888888888,-0.24603174603174605
CUB,Judo,2016,0,1,0,0,9,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.6666666666666666
CUB,Judo,2020,0,1,0,0,6,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,-0.1111111111111111
CUB,Judo,2024,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
CUB,Modern Pentathlon,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CUB,Modern Pentathlon,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
CUB,Modern Pentathlon,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Modern Pentathlon,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Rowing,1956,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,
CUB,Rowing,1964,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,
CUB,Rowing,1968,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Rowing,1972,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Rowing,1976,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Rowing,1980,0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Rowing,1992,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
CUB,Rowing,1996,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Rowing,2000,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Rowing,2004,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Rowing,2008,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Rowing,2012,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Rowing,2016,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Rowing,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Rowing,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Sailing,1952,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
CUB,Sailing,1956,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Sailing,1960,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Sailing,1980,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
CUB,Sailing,1996,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
CUB,Sailing,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Shooting,1952,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
CUB,Shooting,1968,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,
CUB,Shooting,1972,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Shooting,1976,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Shooting,1980,0,0,1,0,5,0.0,0.0,0.2,0.0,0.2,-0.2
CUB,Shooting,1992,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
CUB,Shooting,1996,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Shooting,2000,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Shooting,2004,0,0,1,0,8,0.0,0.0,0.125,0.0,0.125,-0.125
CUB,Shooting,2008,0,0,1,0,3,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,-0.20833333333333331
CUB,Shooting,2012,1,0,0,0,4,0.25,0.0,0.0,0.0,1.0,-0.6666666666666667
CUB,Shooting,2016,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,1.0
CUB,Shooting,2020,0,1,0,0,5,0.0,0.2,0.0,0.0,0.4,-0.4
CUB,Shooting,2024,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.4
CUB,Softball,2000,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,
CUB,Swimming,1952,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
CUB,Swimming,1956,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Swimming,1960,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Swimming,1968,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
CUB,Swimming,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
CUB,Swimming,1996,0,1,1,0,3,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,-1.0
CUB,Swimming,2000,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,1.0
CUB,Swimming,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Swimming,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Swimming,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Swimming,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Swimming,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Swimming,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Synchronized Swimming,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
CUB,Table Tennis,1992,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
CUB,Table Tennis,2000,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
CUB,Table Tennis,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CUB,Table Tennis,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Table Tennis,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Table Tennis,2024,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Taekwondo,2000,1,1,0,0,4,0.25,0.25,0.0,0.0,1.5,
CUB,Taekwondo,2004,0,1,0,0,2,0.0,0.5,0.0,0.0,1.0,0.5
CUB,Taekwondo,2008,0,0,1,0,3,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667
CUB,Taekwondo,2012,0,0,1,0,3,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
CUB,Taekwondo,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
CUB,Taekwondo,2020,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0,-1.0
CUB,Taekwondo,2024,0,0,1,0,2,0.0,0.0,0.5,0.0,0.5,0.5
CUB,Volleyball,1972,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0,
CUB,Volleyball,1976,0,0,12,0,24,0.0,0.0,0.5,0.0,0.5,-0.5
CUB,Volleyball,1980,0,0,0,0,23,0.0,0.0,0.0,0.0,0.0,0.5
CUB,Volleyball,1992,10,0,0,0,22,0.45454545454545453,0.0,0.0,0.0,1.8181818181818181,
CUB,Volleyball,1996,10,0,0,0,22,0.45454545454545453,0.0,0.0,0.0,1.8181818181818181,0.0
CUB,Volleyball,2000,8,0,0,0,20,0.4,0.0,0.0,0.0,1.6,0.21818181818181803
CUB,Volleyball,2004,0,0,12,0,12,0.0,0.0,1.0,0.0,1.0,0.6000000000000001
CUB,Volleyball,2008,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,1.0
CUB,Volleyball,2016,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,
CUB,Water Polo,1968,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,
CUB,Water Polo,1972,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Water Polo,1976,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Water Polo,1980,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Water Polo,1992,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,
CUB,Weightlifting,1952,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CUB,Weightlifting,1960,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CUB,Weightlifting,1964,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Weightlifting,1968,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Weightlifting,1972,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Weightlifting,1976,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Weightlifting,1980,1,0,1,0,9,0.1111111111111111,0.0,0.1111111111111111,0.0,0.5555555555555556,-0.5555555555555556
CUB,Weightlifting,1992,0,1,0,0,8,0.0,0.125,0.0,0.0,0.25,
CUB,Weightlifting,1996,1,0,0,0,5,0.2,0.0,0.0,0.0,0.8,-0.55
CUB,Weightlifting,2000,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.8
CUB,Weightlifting,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Weightlifting,2008,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Weightlifting,2012,0,0,1,0,4,0.0,0.0,0.25,0.0,0.25,-0.25
CUB,Weightlifting,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.25
CUB,Weightlifting,2020,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Weightlifting,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Wrestling,1960,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CUB,Wrestling,1968,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
CUB,Wrestling,1972,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Wrestling,1976,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Wrestling,1980,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
CUB,Wrestling,1992,2,0,3,0,15,0.13333333333333333,0.0,0.2,0.0,0.7333333333333334,
CUB,Wrestling,1996,1,1,1,0,15,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.4666666666666667,0.2666666666666667
CUB,Wrestling,2000,1,3,1,0,13,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.8461538461538463,-0.3794871794871796
CUB,Wrestling,2004,1,1,1,0,12,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.5833333333333334,0.2628205128205129
CUB,Wrestling,2008,1,0,0,0,12,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.25000000000000006
CUB,Wrestling,2012,1,0,1,0,12,0.08333333333333333,0.0,0.08333333333333333,0.0,0.41666666666666663,-0.08333333333333331
CUB,Wrestling,2016,2,1,0,0,10,0.2,0.1,0.0,0.0,1.0,-0.5833333333333334
CUB,Wrestling,2020,2,0,1,0,12,0.16666666666666666,0.0,0.08333333333333333,0.0,0.75,0.25
CUB,Wrestling,2024,1,1,3,0,10,0.1,0.1,0.3,0.0,0.9000000000000001,-0.15000000000000013
CYP,Archery,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CYP,Archery,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CYP,Athletics,1984,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
CYP,Athletics,1988,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Athletics,1992,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Athletics,1996,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Athletics,2000,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Athletics,2004,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Athletics,2008,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Athletics,2012,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Athletics,2016,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Athletics,2020,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Athletics,2024,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Cycling,1984,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CYP,Cycling,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CYP,Cycling,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CYP,Cycling,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Cycling Road,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CYP,Cycling Road,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Fencing,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CYP,Gymnastics,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
CYP,Gymnastics,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CYP,Gymnastics,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Gymnastics,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Gymnastics,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Judo,1980,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
CYP,Judo,1984,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Judo,1988,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Judo,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Judo,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CYP,Judo,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CYP,Sailing,1980,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
CYP,Sailing,1988,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
CYP,Sailing,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Sailing,1996,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Sailing,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Sailing,2004,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Sailing,2008,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Sailing,2012,0,1,0,0,2,0.0,0.5,0.0,0.0,1.0,-1.0
CYP,Sailing,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0
CYP,Sailing,2020,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Sailing,2024,0,1,0,0,4,0.0,0.25,0.0,0.0,0.5,-0.5
CYP,Shooting,1984,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
CYP,Shooting,1988,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Shooting,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Shooting,1996,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Shooting,2000,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Shooting,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Shooting,2008,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Shooting,2012,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Shooting,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Shooting,2020,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Shooting,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Swimming,1980,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
CYP,Swimming,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
CYP,Swimming,1996,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Swimming,2000,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Swimming,2004,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Swimming,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Swimming,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Swimming,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Swimming,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Swimming,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CYP,Tennis,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CYP,Tennis,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CYP,Weightlifting,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CYP,Wrestling,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CYP,Wrestling,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Archery,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
CZE,Archery,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CZE,Archery,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Athletics,1996,1,0,2,0,23,0.043478260869565216,0.0,0.08695652173913043,0.0,0.2608695652173913,
CZE,Athletics,2000,1,1,0,0,24,0.041666666666666664,0.041666666666666664,0.0,0.0,0.25,0.010869565217391297
CZE,Athletics,2004,1,0,2,0,36,0.027777777777777776,0.0,0.05555555555555555,0.0,0.16666666666666666,0.08333333333333334
CZE,Athletics,2008,1,0,0,0,29,0.034482758620689655,0.0,0.0,0.0,0.13793103448275862,0.02873563218390804
CZE,Athletics,2012,1,0,1,0,31,0.03225806451612903,0.0,0.03225806451612903,0.0,0.16129032258064516,-0.023359288097886538
CZE,Athletics,2016,0,0,1,0,26,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.1228287841191067
CZE,Athletics,2020,0,1,1,0,28,0.0,0.03571428571428571,0.03571428571428571,0.0,0.10714285714285714,-0.06868131868131867
CZE,Athletics,2024,0,0,1,0,30,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0738095238095238
CZE,Badminton,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
CZE,Badminton,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Badminton,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Badminton,2024,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
CZE,Basketball,2004,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,
CZE,Basketball,2008,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Basketball,2012,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Basketball,2020,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,
CZE,Beach Volleyball,1996,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
CZE,Beach Volleyball,2000,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Beach Volleyball,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Beach Volleyball,2012,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
CZE,Beach Volleyball,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Beach Volleyball,2020,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Beach Volleyball,2024,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Boxing,1996,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
CZE,Boxing,2000,0,1,0,0,2,0.0,0.5,0.0,0.0,1.0,-1.0
CZE,Boxing,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CZE,Canoeing,1996,3,3,0,0,25,0.12,0.12,0.0,0.0,0.72,
CZE,Canoeing,2000,1,0,2,0,19,0.05263157894736842,0.0,0.10526315789473684,0.0,0.3157894736842105,0.40421052631578946
CZE,Canoeing,2004,0,0,2,0,10,0.0,0.0,0.2,0.0,0.2,0.1157894736842105
CZE,Canoeing,2008,0,2,0,0,7,0.0,0.2857142857142857,0.0,0.0,0.5714285714285714,-0.3714285714285714
CZE,Canoeing,2012,0,1,4,0,11,0.0,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454,0.025974025974025983
CZE,Canoeing,2016,0,1,5,0,13,0.0,0.07692307692307693,0.38461538461538464,0.0,0.5384615384615385,0.006993006993006867
CZE,Canoeing,2020,1,1,2,0,8,0.125,0.125,0.25,0.0,1.0,-0.46153846153846145
CZE,Canoeing,2024,2,0,0,0,11,0.18181818181818182,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727
CZE,Cycling,1996,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
CZE,Cycling,2000,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Cycling,2004,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Cycling,2008,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Cycling,2012,1,0,0,0,10,0.1,0.0,0.0,0.0,0.4,-0.4
CZE,Cycling,2016,0,1,0,0,9,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1777777777777778
CZE,Cycling BMX Freestyle,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CZE,Cycling Mountain Bike,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
CZE,Cycling Mountain Bike,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Cycling Road,2020,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
CZE,Cycling Road,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Cycling Track,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CZE,Cycling Track,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Diving,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CZE,Equestrian,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CZE,Equestrian,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Equestrian,2020,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
CZE,Equestrian,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Fencing,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CZE,Fencing,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
CZE,Fencing,2020,0,0,1,0,2,0.0,0.0,0.5,0.0,0.5,-0.5
CZE,Fencing,2024,0,0,4,0,5,0.0,0.0,0.8,0.0,0.8,-0.30000000000000004
CZE,Football,2000,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,
CZE,Golf,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
CZE,Golf,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Golf,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Gymnastics,1996,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
CZE,Gymnastics,2000,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Gymnastics,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Gymnastics,2008,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Gymnastics,2012,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Gymnastics,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Gymnastics,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Gymnastics,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
CZE,Judo,1996,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
CZE,Judo,2000,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
